,Temperature (K),Volume (angstrom^3),C5 Number,W Number,C5 Loading Mean,C5 Loading STD,W Loading Mean,W Loading STD
438,423.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,4.182566666666667e-07,7.204434370460801e-07,0.0,0.0
439,423.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.658916302083333,0.00046806291948075704,0.04390039765624999,0.006425766693992712
440,423.0,11184810.666666666,2.6666666666666665,1.9166666666666667,2.605733203125,0.0026001633655054436,0.005752786197916667,0.0010394002627318155
441,423.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.665705651041667,7.917728393028806e-05,0.30302478385416665,0.029330824802952044
442,423.0,715827882.6666666,2.6666666666666665,1.9166666666666667,0.9289702083333333,0.06375908234730823,5.3645833333333334e-05,6.8742108132901735e-06
443,423.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,0.00019184895833333334,2.1618269640474555e-05,0.0,0.0
444,423.0,89478485.33333333,2.6666666666666665,1.9166666666666667,2.245299322916667,0.01269043213832891,0.000659765625,0.0001271386891691005
445,423.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.0015661718749999999,0.0001749930379784545,7.8125e-08,3.2000535748553407e-07
446,423.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.10491005208333333,0.014409617768770934,4.713541666666667e-06,1.799514968891309e-06
447,423.0,1152.0,2.6666666666666665,1.9166666666666667,2.66666015625,3.8156151889706404e-06,1.8396998437499998,0.04331936962288574
448,403.0,187649984473770.66,2.6666666666666665,1.9166666666666667,9.296952005208332e-06,3.607766794472056e-06,0.0,0.0
449,403.0,9216.0,2.6666666666666665,1.9166666666666667,2.6666561197916665,7.3822039173978615e-06,1.6314249218749999,0.06227464483928712
450,403.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.004631744791666666,0.0013554395197276565,1.0416666666666668e-07,3.4548174899535417e-07
451,403.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.666641640625,9.167813316090142e-06,1.3648362239583334,0.057830633940133554
452,403.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.36351213541666666,0.07006454290743036,8.75e-06,6.201198360890506e-06
453,403.0,89478485.33333333,2.6666666666666665,1.9166666666666667,2.5382997916666667,0.005823076127065272,0.0010851357447916666,0.00028331898092297724
454,403.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,1.75258671875e-07,4.072952797138796e-07,0.0,0.0
455,403.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,1.1210957291666667e-06,9.437063035878798e-07,0.0,0.0
456,403.0,715827882.6666666,2.6666666666666665,1.9166666666666667,1.867544296875,0.045968703704046786,0.00011604166666666666,4.0896528479403566e-05
457,403.0,23456248059221.332,2.6666666666666665,1.9166666666666667,7.050385052083333e-05,9.028398890388894e-06,0.0,0.0
458,403.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,0.0005472135416666667,4.0782605274947225e-05,0.0,0.0
459,403.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.03788072916666667,0.009632147537199865,5.989583333333334e-07,6.664835360452984e-07
460,403.0,1152.0,2.6666666666666665,1.9166666666666667,2.666665026041666,2.067485294453158e-06,1.8737042447916665,0.029553704820806978
461,403.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.6646265625,0.0001715507990342646,0.07015988776041666,0.017212925571063183
462,403.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.6664086197916665,3.331614750661431e-05,0.39771111197916664,0.043751065311690596
463,403.0,11184810.666666666,2.6666666666666665,1.9166666666666667,2.6500239843749998,0.0010431937293110824,0.008777911223958334,0.0016115556068383352
464,393.0,89478485.33333333,2.6666666666666665,1.9166666666666667,2.6043556510416668,0.003586990555765579,0.0014989102083333332,0.00036718901603126754
465,393.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.665663229166667,0.00011222473074583453,0.09084423750000001,0.017538019423534872
466,393.0,11184810.666666666,2.6666666666666665,1.9166666666666667,2.6590270052083333,0.0006478472919509659,0.011354182109375,0.0029123128574718615
467,393.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.6665523177083332,1.6236284776945452e-05,0.5287760755208333,0.0930775285134543
468,393.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.7383820572916666,0.0966698485099507,9.244791666666667e-06,3.1551282041107296e-06
469,393.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.007761432291666667,0.0017644172274531998,7.8125e-08,2.429004961741879e-07
470,393.0,1152.0,2.6666666666666665,1.9166666666666667,2.666665598958333,1.7706418401334712e-06,1.8682173697916666,0.025167333194392946
471,393.0,9216.0,2.6666666666666665,1.9166666666666667,2.6666623437499997,3.148781041685369e-06,1.5569885677083333,0.10526271134502642
472,393.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.07967408854166667,0.027337520304124976,8.072916666666667e-07,8.711317022748819e-07
473,393.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,0.0010019270833333334,0.00025344453746736897,2.604166666666667e-08,1.449938636153652e-07
474,393.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6666538541666664,4.643310226703988e-06,1.377202265625,0.1035758838781853
475,393.0,187649984473770.66,2.6666666666666665,1.9166666666666667,1.470335546875e-05,3.018532716809702e-06,0.0,0.0
476,393.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,1.3949052083333332e-07,3.690592831902892e-07,0.0,0.0
477,393.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,1.76842390625e-06,1.4431492470526529e-06,0.0,0.0
478,393.0,23456248059221.332,2.6666666666666665,1.9166666666666667,0.00012575480208333335,1.36803787803119e-05,0.0,0.0
479,393.0,715827882.6666666,2.6666666666666665,1.9166666666666667,2.2251338802083334,0.026337922856755257,0.00015236979166666665,3.600739542033827e-05
480,383.0,187649984473770.66,2.6666666666666665,1.9166666666666667,3.109213385416666e-05,6.852431063370912e-06,0.0,0.0
481,383.0,5726623061.333333,2.6666666666666665,1.9166666666666667,1.4128462499999999,0.1093736785600729,1.9088541666666667e-05,9.609022125408872e-06
482,383.0,1152.0,2.6666666666666665,1.9166666666666667,2.66666640625,6.051536477682507e-07,1.8863176562500001,0.0014007693266518538
483,383.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,3.424656432291667e-06,2.4899534974239794e-06,0.0,0.0
484,383.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,4.228258333333333e-07,9.533545656347729e-07,0.0,0.0
485,383.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.66622921875,6.252670870286254e-05,0.12585844661458334,0.041659595770535636
486,383.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.6666140104166667,1.416886854826164e-05,0.5803969166666667,0.09903576094851974
487,383.0,89478485.33333333,2.6666666666666665,1.9166666666666667,2.63814328125,0.0017271662743641879,0.0017431595052083333,0.0004939733254317938
488,383.0,11184810.666666666,2.6666666666666665,1.9166666666666667,2.6629884114583335,0.00033139752737972413,0.015984776302083333,0.005312918906096807
489,383.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.014033281250000001,0.003141762860054066,1.3020833333333334e-07,3.0257682392245447e-07
490,383.0,715827882.6666666,2.6666666666666665,1.9166666666666667,2.444521171875,0.012537282552983378,0.000215546875,6.671697625634671e-05
491,383.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,0.0018115104166666666,0.0001433990942743896,2.604166666666667e-08,1.449938636153652e-07
492,383.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.140877734375,0.03827620384384972,1.3802083333333335e-06,1.4525088299358691e-06
493,383.0,9216.0,2.6666666666666665,1.9166666666666667,2.6666639322916668,2.0543227522541805e-06,1.7061227604166667,0.009550956309461322
494,383.0,23456248059221.332,2.6666666666666665,1.9166666666666667,0.00022685841666666667,2.3180423538926345e-05,0.0,0.0
495,383.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.666661171875,3.708446715206297e-06,1.4458046875,0.1214120697312316
496,413.0,174762.66666666666,2.6666666666666665,1.9166666666666667,2.666171067708333,5.673067554264623e-05,0.35835871875,0.037403806555172045
497,413.0,11184810.666666666,2.6666666666666665,1.9166666666666667,2.6340720833333338,0.0017062846328393779,0.006586541770833334,0.0010645909002289125
498,413.0,1398101.3333333333,2.6666666666666665,1.9166666666666667,2.66251890625,0.0002882041074141664,0.055463059375,0.008466547987000594
499,413.0,715827882.6666666,2.6666666666666665,1.9166666666666667,1.4118528906249999,0.05128103859179474,7.895833333333333e-05,1.674331334194838e-05
500,413.0,366503875925.3333,2.6666666666666665,1.9166666666666667,0.0024538802083333335,0.0005791589331533664,7.8125e-08,3.2000535748553407e-07
501,413.0,45812984490.666664,2.6666666666666665,1.9166666666666667,0.019688854166666665,0.003083070574037599,5.208333333333334e-07,5.412658773652743e-07
502,413.0,21845.333333333332,2.6666666666666665,1.9166666666666667,2.6666092447916663,1.8483475370268708e-05,1.1800216666666667,0.07275806496766213
503,413.0,9216.0,2.6666666666666665,1.9166666666666667,2.666641223958333,6.407678956442256e-06,1.5636444791666668,0.08938694471092955
504,413.0,1152.0,2.6666666666666665,1.9166666666666667,2.6666646354166663,2.2041774968239535e-06,1.870436953125,0.02731933751068967
505,413.0,23456248059221.332,2.6666666666666665,1.9166666666666667,4.1170559114583334e-05,7.3329918222463436e-06,0.0,0.0
506,413.0,5726623061.333333,2.6666666666666665,1.9166666666666667,0.18628244791666665,0.029823927005776723,5.598958333333333e-06,2.054322752268034e-06
507,413.0,1.2009599006321322e+16,2.6666666666666665,1.9166666666666667,2.09816015625e-07,5.189023513136326e-07,0.0,0.0
508,413.0,1501199875790165.2,2.6666666666666665,1.9166666666666667,7.39354921875e-07,7.234939827698515e-07,0.0,0.0
509,413.0,187649984473770.66,2.6666666666666665,1.9166666666666667,5.150827682291667e-06,2.1865167764489474e-06,0.0,0.0
510,413.0,2932031007402.6665,2.6666666666666665,1.9166666666666667,0.000324140625,3.3268481428430406e-05,0.0,0.0
511,413.0,89478485.33333333,2.6666666666666665,1.9166666666666667,2.4278365885416666,0.009222096462661783,0.0008853883020833334,0.0001474891788597297
512,463.0,187649984473770.66,8.0,0.8333333333333334,1.1747425260416667e-06,1.471047280181594e-06,0.0,0.0
513,463.0,5726623061.333333,8.0,0.8333333333333334,0.048663149739583335,0.005011902130596038,1.21140203125e-06,1.2089670254823687e-06
514,463.0,23456248059221.332,8.0,0.8333333333333334,1.154292078125e-05,5.312787656015304e-06,0.0,0.0
515,463.0,2932031007402.6665,8.0,0.8333333333333334,9.409524505208333e-05,1.1334294176743827e-05,0.0,0.0
516,463.0,21845.333333333332,8.0,0.8333333333333334,7.973532864583333,0.008755739231220524,0.184503453125,0.04047794666654691
517,463.0,89478485.33333333,8.0,0.8333333333333334,2.7914005208333332,0.05699982233492581,0.0001541626484375,2.1877516237599893e-05
518,463.0,1.2009599006321322e+16,8.0,0.8333333333333334,0.0,0.0,0.0,0.0
519,463.0,1501199875790165.2,8.0,0.8333333333333334,1.2031122395833333e-07,4.659633813838928e-07,0.0,0.0
520,463.0,11184810.666666666,8.0,0.8333333333333334,5.872850026041666,0.2281853764639813,0.0011739442421875,0.0003596275154615742
521,463.0,174762.66666666666,8.0,0.8333333333333334,7.884789401041667,0.02529256844582148,0.03802396145833334,0.011108396050406056
522,463.0,1398101.3333333333,8.0,0.8333333333333334,7.527023776041666,0.05206973937470463,0.005165134869791667,0.0015794040117046843
523,463.0,9216.0,8.0,0.8333333333333334,7.984981536458333,0.007937343497225167,0.28201931770833333,0.04639124354165704
