,Temperature (K),Volume (angstrom^3),C5 Number,E Number,C5 Loading Mean,C5 Loading STD,E Loading Mean,E Loading STD
178,383.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.002337438958333333,0.00028289787875239393,5.367151692708333e-06,2.9989297049596523e-06
179,383.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.4161521614583332,0.0019099780469235207,7.238692005208334,0.08992615796824448
180,383.0,89478485.33333333,3.4166666666666665,8.166666666666666,3.381704817708333,0.0032353095116296722,0.4148182734375,0.02751142884471457
181,383.0,5726623061.333333,3.4166666666666665,8.166666666666666,1.9482450520833332,0.05414781056410477,0.005929512890625,0.0003751050773315211
182,383.0,1.2009599006321322e+16,3.4166666666666665,8.166666666666666,2.13499375e-07,8.268871577054059e-07,0.0,0.0
183,383.0,1501199875790165.2,3.4166666666666665,8.166666666666666,3.70997171875e-06,3.5398628796161486e-06,0.0,0.0
184,383.0,23456248059221.332,3.4166666666666665,8.166666666666666,0.00028484404166666667,4.5456278301018013e-05,5.37788203125e-07,1.1930688502054344e-06
185,383.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.20511823958333333,0.026205207581088668,0.00043064134375,3.5668149745789815e-05
186,383.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.0193654625,0.002302417048397749,4.431237213541667e-05,8.261597513313925e-06
187,383.0,1398101.3333333333,3.4166666666666665,8.166666666666666,3.4156376822916665,0.0003052363990490845,4.629233567708333,0.09742546752002039
188,383.0,11184810.666666666,3.4166666666666665,8.166666666666666,3.4124990885416664,0.0006747806793696942,1.9632136197916668,0.08933441342572561
189,383.0,174762.66666666666,3.4166666666666665,8.166666666666666,3.4159263802083335,0.0008897370722289806,6.43120046875,0.0927171676385258
190,383.0,1152.0,3.4166666666666665,8.166666666666666,3.416640286458333,5.8494794912844966e-05,7.851901484375,0.10642760929667062
191,383.0,715827882.6666666,3.4166666666666665,8.166666666666666,3.146156432291667,0.017987512180805187,0.05603739609375,0.005572996416524389
192,433.0,715827882.6666666,3.4166666666666665,8.166666666666666,0.7713976953125,0.02649283398269664,0.0071204094531250005,0.0003114677699954629
193,433.0,366503875925.3333,3.4166666666666665,8.166666666666666,0.00121497515625,8.446751573209242e-05,1.1821758541666666e-05,5.077858440903925e-06
194,433.0,45812984490.666664,3.4166666666666665,8.166666666666666,0.009718331510416667,0.00039286531846087914,9.049977291666667e-05,1.584137512938645e-05
195,433.0,1152.0,3.4166666666666665,8.166666666666666,3.3948703645833334,0.017384538180493153,6.922051927083333,0.12226549453958921
196,433.0,9216.0,3.4166666666666665,8.166666666666666,3.411223203125,0.0028246401266400563,6.727502682291667,0.058620202642100806
197,433.0,2932031007402.6665,3.4166666666666665,8.166666666666666,0.0001541285,2.3495929439900685e-05,1.4630118229166668e-06,2.1951713758256528e-06
198,433.0,187649984473770.66,3.4166666666666665,8.166666666666666,2.1770335416666667e-06,2.2630041760485825e-06,0.0,0.0
199,433.0,21845.333333333332,3.4166666666666665,8.166666666666666,3.410864114583333,0.0038702652802231727,6.349858828125,0.08749827378576505
200,433.0,5726623061.333333,3.4166666666666665,8.166666666666666,0.08159499218749999,0.004174570830942005,0.0007351941328124999,3.90207161933298e-05
201,433.0,89478485.33333333,3.4166666666666665,8.166666666666666,2.5410896614583334,0.019723936666940115,0.06946577760416667,0.003835575969324586
